name,computed_bridge_index
12a_1232_0,3
12a_1232_1,4
12a_1232_2,3
12a_1232_3,4
12a_1232_4,3
12a_1232_5,3
12a_1232_6,3
12a_1232_7,4
12a_1232_8,3
12a_1232_9,3
12a_1232_10,3
12a_1232_11,4
12a_1232_12,3
12a_1232_13,4
12a_1232_14,3
12a_1232_15,4
12a_1232_16,3
12a_1232_17,3
12a_1232_18,3
12a_1232_19,4
12a_1232_20,3
12a_1232_21,3
12a_1232_22,3
12a_1232_23,4
12a_1232_24,3
12a_1232_25,4
12a_1232_26,3
12a_1232_27,4
12a_1232_28,3
12a_1232_29,3
12a_1232_30,3
12a_1232_31,4
12a_1232_32,3
12a_1232_33,3
12a_1232_34,3
12a_1232_35,4
12a_1232_36,3
12a_1232_37,4
12a_1232_38,3
12a_1232_39,4
12a_1232_40,3
12a_1232_41,3
12a_1232_42,3
12a_1232_43,4
12a_1232_44,3
12a_1232_45,3
12a_1232_46,3
12a_1232_47,4
12a_1232_48,3
12a_1232_49,4
12a_1232_50,3
12a_1232_51,4
12a_1232_52,3
12a_1232_53,3
12a_1232_54,3
12a_1232_55,4
12a_1232_56,3
12a_1232_57,3
12a_1232_58,3
12a_1232_59,4
12a_1232_60,3
12a_1232_61,4
12a_1232_62,3
12a_1232_63,4
12a_1232_64,3
12a_1232_65,3
12a_1232_66,3
12a_1232_67,4
12a_1232_68,3
12a_1232_69,3
12a_1232_70,3
12a_1232_71,4
12a_1232_72,3
12a_1232_73,4
12a_1232_74,3
12a_1232_75,4
12a_1232_76,3
12a_1232_77,3
12a_1232_78,3
12a_1232_79,4
12a_1232_80,3
12a_1232_81,3
12a_1232_82,3
12a_1232_83,4
12a_1232_84,3
12a_1232_85,4
12a_1232_86,3
12a_1232_87,4
12a_1232_88,3
12a_1232_89,3
12a_1232_90,3
12a_1232_91,4
12a_1232_92,3
12a_1232_93,3
12a_1232_94,3
12a_1232_95,4
12a_1232_96,3
12a_1232_97,4
12a_1232_98,3
12a_1232_99,4
12a_1232_100,3
12a_1232_101,3
12a_1232_102,3
12a_1232_103,4
12a_1232_104,3
12a_1232_105,3
12a_1232_106,3
12a_1232_107,4
12a_1232_108,3
12a_1232_109,4
12a_1232_110,3
12a_1232_111,4
12a_1232_112,3
12a_1232_113,3
12a_1232_114,3
12a_1232_115,4
12a_1232_116,3
12a_1232_117,3
12a_1232_118,3
12a_1232_119,4
12a_1232_120,3
12a_1232_121,4
12a_1232_122,3
12a_1232_123,4
12a_1232_124,3
12a_1232_125,3
12a_1232_126,3
12a_1232_127,4
12a_1232_128,3
12a_1232_129,3
12a_1232_130,3
12a_1232_131,4
12a_1232_132,3
12a_1232_133,4
12a_1232_134,3
12a_1232_135,4
12a_1232_136,3
12a_1232_137,3
12a_1232_138,3
12a_1232_139,4
12a_1232_140,3
12a_1232_141,3
12a_1232_142,3
12a_1232_143,4
12a_1232_144,3
12a_1232_145,4
12a_1232_146,3
12a_1232_147,4
12a_1232_148,3
12a_1232_149,3
12a_1232_150,3
12a_1232_151,4
12a_1232_152,3
12a_1232_153,3
12a_1232_154,3
12a_1232_155,4
12a_1232_156,3
12a_1232_157,4
12a_1232_158,3
12a_1232_159,4
12a_1232_160,3
12a_1232_161,3
12a_1232_162,3
12a_1232_163,4
12a_1232_164,3
12a_1232_165,3
12a_1232_166,3
12a_1232_167,4
12a_1232_168,3
12a_1232_169,4
12a_1232_170,3
12a_1232_171,4
12a_1232_172,3
12a_1232_173,3
12a_1232_174,3
12a_1232_175,4
12a_1232_176,3
12a_1232_177,3
12a_1232_178,3
12a_1232_179,4
12a_1232_180,3
12a_1232_181,4
12a_1232_182,3
12a_1232_183,4
12a_1232_184,3
12a_1232_185,3
12a_1232_186,3
12a_1232_187,4
12a_1232_188,3
12a_1232_189,3
12a_1232_190,3
12a_1232_191,4
12a_1232_192,3
12a_1232_193,4
12a_1232_194,3
12a_1232_195,4
12a_1232_196,3
12a_1232_197,3
12a_1232_198,3
12a_1232_199,4
12a_1232_200,3
12a_1232_201,3
12a_1232_202,3
12a_1232_203,4
12a_1232_204,3
12a_1232_205,4
12a_1232_206,3
12a_1232_207,4
12a_1232_208,3
12a_1232_209,3
12a_1232_210,3
12a_1232_211,4
12a_1232_212,3
12a_1232_213,3
12a_1232_214,3
12a_1232_215,4
12a_1232_216,3
12a_1232_217,4
12a_1232_218,3
12a_1232_219,4
12a_1232_220,3
12a_1232_221,3
12a_1232_222,3
12a_1232_223,4
12a_1232_224,3
12a_1232_225,3
12a_1232_226,3
12a_1232_227,4
12a_1232_228,3
12a_1232_229,4
12a_1232_230,3
12a_1232_231,4
12a_1232_232,3
12a_1232_233,3
12a_1232_234,3
12a_1232_235,4
12a_1232_236,3
12a_1232_237,3
12a_1232_238,3
12a_1232_239,4
12a_1232_240,3
12a_1232_241,4
12a_1232_242,3
12a_1232_243,4
12a_1232_244,3
12a_1232_245,3
12a_1232_246,3
12a_1232_247,4
12a_1232_248,3
12a_1232_249,3
12a_1232_250,3
12a_1232_251,4
12a_1232_252,3
12a_1232_253,4
12a_1232_254,3
12a_1232_255,4
12a_1232_256,3
12a_1232_257,3
12a_1232_258,3
12a_1232_259,4
12a_1232_260,3
12a_1232_261,3
12a_1232_262,3
12a_1232_263,4
12a_1232_264,3
12a_1232_265,4
12a_1232_266,3
12a_1232_267,4
12a_1232_268,3
12a_1232_269,3
12a_1232_270,3
12a_1232_271,4
12a_1232_272,3
12a_1232_273,3
12a_1232_274,3
12a_1232_275,4
12a_1232_276,3
12a_1232_277,4
12a_1232_278,3
12a_1232_279,4
12a_1232_280,3
12a_1232_281,3
12a_1232_282,3
12a_1232_283,4
12a_1232_284,3
12a_1232_285,3
12a_1232_286,3
12a_1232_287,4
12a_1232_reversed_288,3
12a_1232_reversed_289,4
12a_1232_reversed_290,3
12a_1232_reversed_291,3
12a_1232_reversed_292,3
12a_1232_reversed_293,4
12a_1232_reversed_294,4
12a_1232_reversed_295,3
12a_1232_reversed_296,3
12a_1232_reversed_297,4
12a_1232_reversed_298,3
12a_1232_reversed_299,4
12a_1232_reversed_300,3
12a_1232_reversed_301,4
12a_1232_reversed_302,3
12a_1232_reversed_303,3
12a_1232_reversed_304,3
12a_1232_reversed_305,4
12a_1232_reversed_306,4
12a_1232_reversed_307,3
12a_1232_reversed_308,3
12a_1232_reversed_309,4
12a_1232_reversed_310,3
12a_1232_reversed_311,4
12a_1232_reversed_312,3
12a_1232_reversed_313,4
12a_1232_reversed_314,3
12a_1232_reversed_315,3
12a_1232_reversed_316,3
12a_1232_reversed_317,4
12a_1232_reversed_318,4
12a_1232_reversed_319,3
12a_1232_reversed_320,3
12a_1232_reversed_321,4
12a_1232_reversed_322,3
12a_1232_reversed_323,4
12a_1232_reversed_324,3
12a_1232_reversed_325,4
12a_1232_reversed_326,3
12a_1232_reversed_327,3
12a_1232_reversed_328,3
12a_1232_reversed_329,4
12a_1232_reversed_330,4
12a_1232_reversed_331,3
12a_1232_reversed_332,3
12a_1232_reversed_333,4
12a_1232_reversed_334,3
12a_1232_reversed_335,4
12a_1232_reversed_336,3
12a_1232_reversed_337,4
12a_1232_reversed_338,3
12a_1232_reversed_339,3
12a_1232_reversed_340,3
12a_1232_reversed_341,4
12a_1232_reversed_342,4
12a_1232_reversed_343,3
12a_1232_reversed_344,3
12a_1232_reversed_345,4
12a_1232_reversed_346,3
12a_1232_reversed_347,4
12a_1232_reversed_348,3
12a_1232_reversed_349,4
12a_1232_reversed_350,3
12a_1232_reversed_351,3
12a_1232_reversed_352,3
12a_1232_reversed_353,4
12a_1232_reversed_354,4
12a_1232_reversed_355,3
12a_1232_reversed_356,3
12a_1232_reversed_357,4
12a_1232_reversed_358,3
12a_1232_reversed_359,4
12a_1232_reversed_360,3
12a_1232_reversed_361,4
12a_1232_reversed_362,3
12a_1232_reversed_363,3
12a_1232_reversed_364,3
12a_1232_reversed_365,4
12a_1232_reversed_366,4
12a_1232_reversed_367,3
12a_1232_reversed_368,3
12a_1232_reversed_369,4
12a_1232_reversed_370,3
12a_1232_reversed_371,4
12a_1232_reversed_372,3
12a_1232_reversed_373,4
12a_1232_reversed_374,3
12a_1232_reversed_375,3
12a_1232_reversed_376,3
12a_1232_reversed_377,4
12a_1232_reversed_378,4
12a_1232_reversed_379,3
12a_1232_reversed_380,3
12a_1232_reversed_381,4
12a_1232_reversed_382,3
12a_1232_reversed_383,4
12a_1232_reversed_384,3
12a_1232_reversed_385,4
12a_1232_reversed_386,3
12a_1232_reversed_387,3
12a_1232_reversed_388,3
12a_1232_reversed_389,4
12a_1232_reversed_390,4
12a_1232_reversed_391,3
12a_1232_reversed_392,3
12a_1232_reversed_393,4
12a_1232_reversed_394,3
12a_1232_reversed_395,4
12a_1232_reversed_396,3
12a_1232_reversed_397,4
12a_1232_reversed_398,3
12a_1232_reversed_399,3
12a_1232_reversed_400,3
12a_1232_reversed_401,4
12a_1232_reversed_402,4
12a_1232_reversed_403,3
12a_1232_reversed_404,3
12a_1232_reversed_405,4
12a_1232_reversed_406,3
12a_1232_reversed_407,4
12a_1232_reversed_408,3
12a_1232_reversed_409,4
12a_1232_reversed_410,3
12a_1232_reversed_411,3
12a_1232_reversed_412,3
12a_1232_reversed_413,4
12a_1232_reversed_414,4
12a_1232_reversed_415,3
12a_1232_reversed_416,3
12a_1232_reversed_417,4
12a_1232_reversed_418,3
12a_1232_reversed_419,4
12a_1232_reversed_420,3
12a_1232_reversed_421,4
12a_1232_reversed_422,3
12a_1232_reversed_423,3
12a_1232_reversed_424,3
12a_1232_reversed_425,4
12a_1232_reversed_426,4
12a_1232_reversed_427,3
12a_1232_reversed_428,3
12a_1232_reversed_429,4
12a_1232_reversed_430,3
12a_1232_reversed_431,4
12a_1232_reversed_432,3
12a_1232_reversed_433,4
12a_1232_reversed_434,3
12a_1232_reversed_435,3
12a_1232_reversed_436,3
12a_1232_reversed_437,4
12a_1232_reversed_438,4
12a_1232_reversed_439,3
12a_1232_reversed_440,3
12a_1232_reversed_441,4
12a_1232_reversed_442,3
12a_1232_reversed_443,4
12a_1232_reversed_444,3
12a_1232_reversed_445,4
12a_1232_reversed_446,3
12a_1232_reversed_447,3
12a_1232_reversed_448,3
12a_1232_reversed_449,4
12a_1232_reversed_450,4
12a_1232_reversed_451,3
12a_1232_reversed_452,3
12a_1232_reversed_453,4
12a_1232_reversed_454,3
12a_1232_reversed_455,4
12a_1232_reversed_456,3
12a_1232_reversed_457,4
12a_1232_reversed_458,3
12a_1232_reversed_459,3
12a_1232_reversed_460,3
12a_1232_reversed_461,4
12a_1232_reversed_462,4
12a_1232_reversed_463,3
12a_1232_reversed_464,3
12a_1232_reversed_465,4
12a_1232_reversed_466,3
12a_1232_reversed_467,4
12a_1232_reversed_468,3
12a_1232_reversed_469,4
12a_1232_reversed_470,3
12a_1232_reversed_471,3
12a_1232_reversed_472,3
12a_1232_reversed_473,4
12a_1232_reversed_474,4
12a_1232_reversed_475,3
12a_1232_reversed_476,3
12a_1232_reversed_477,4
12a_1232_reversed_478,3
12a_1232_reversed_479,4
12a_1232_reversed_480,3
12a_1232_reversed_481,4
12a_1232_reversed_482,3
12a_1232_reversed_483,3
12a_1232_reversed_484,3
12a_1232_reversed_485,4
12a_1232_reversed_486,4
12a_1232_reversed_487,3
12a_1232_reversed_488,3
12a_1232_reversed_489,4
12a_1232_reversed_490,3
12a_1232_reversed_491,4
12a_1232_reversed_492,3
12a_1232_reversed_493,4
12a_1232_reversed_494,3
12a_1232_reversed_495,3
12a_1232_reversed_496,3
12a_1232_reversed_497,4
12a_1232_reversed_498,4
12a_1232_reversed_499,3
12a_1232_reversed_500,3
12a_1232_reversed_501,4
12a_1232_reversed_502,3
12a_1232_reversed_503,4
12a_1232_reversed_504,3
12a_1232_reversed_505,4
12a_1232_reversed_506,3
12a_1232_reversed_507,3
12a_1232_reversed_508,3
12a_1232_reversed_509,4
12a_1232_reversed_510,4
12a_1232_reversed_511,3
12a_1232_reversed_512,3
12a_1232_reversed_513,4
12a_1232_reversed_514,3
12a_1232_reversed_515,4
12a_1232_reversed_516,3
12a_1232_reversed_517,4
12a_1232_reversed_518,3
12a_1232_reversed_519,3
12a_1232_reversed_520,3
12a_1232_reversed_521,4
12a_1232_reversed_522,4
12a_1232_reversed_523,3
12a_1232_reversed_524,3
12a_1232_reversed_525,4
12a_1232_reversed_526,3
12a_1232_reversed_527,4
12a_1232_reversed_528,3
12a_1232_reversed_529,4
12a_1232_reversed_530,3
12a_1232_reversed_531,3
12a_1232_reversed_532,3
12a_1232_reversed_533,4
12a_1232_reversed_534,4
12a_1232_reversed_535,3
12a_1232_reversed_536,3
12a_1232_reversed_537,4
12a_1232_reversed_538,3
12a_1232_reversed_539,4
12a_1232_reversed_540,3
12a_1232_reversed_541,4
12a_1232_reversed_542,3
12a_1232_reversed_543,3
12a_1232_reversed_544,3
12a_1232_reversed_545,4
12a_1232_reversed_546,4
12a_1232_reversed_547,3
12a_1232_reversed_548,3
12a_1232_reversed_549,4
12a_1232_reversed_550,3
12a_1232_reversed_551,4
12a_1232_reversed_552,3
12a_1232_reversed_553,4
12a_1232_reversed_554,3
12a_1232_reversed_555,3
12a_1232_reversed_556,3
12a_1232_reversed_557,4
12a_1232_reversed_558,4
12a_1232_reversed_559,3
12a_1232_reversed_560,3
12a_1232_reversed_561,4
12a_1232_reversed_562,3
12a_1232_reversed_563,4
12a_1232_reversed_564,3
12a_1232_reversed_565,4
12a_1232_reversed_566,3
12a_1232_reversed_567,3
12a_1232_reversed_568,3
12a_1232_reversed_569,4
12a_1232_reversed_570,4
12a_1232_reversed_571,3
12a_1232_reversed_572,3
12a_1232_reversed_573,4
12a_1232_reversed_574,3
12a_1232_reversed_575,4
